Domain,IP_Addresses,TTLs
,151.101.130.132,9135
,151.101.194.132,9135
theguardian.com,151.101.1.111,2729
,151.101.65.111,2729
,151.101.129.111,2729
,151.101.193.111,2729
thelancet.com,162.159.140.114,54
,172.66.0.112,54
themeisle.com,104.16.150.108,294
,104.16.151.108,294
theverge.com,151.101.1.91,27
,151.101.65.91,27
,151.101.129.91,27
,151.101.193.91,27
tiktok.com,95.100.100.112,19
,95.100.100.113,19
,95.100.100.115,19
,95.100.100.121,19
,95.100.100.122,19
,95.100.100.123,19
,95.100.100.128,19
,95.100.100.130,19
time.com,151.101.3.52,170
,151.101.67.52,170
,151.101.131.52,170
,151.101.195.52,170
170,13,RRSIG
tinyurl.com,104.17.112.233,299
,104.18.111.161,299
tripadvisor.com,18.154.48.11,60
,18.154.48.36,60
,18.154.48.85,60
,18.154.48.114,60
tripod.com,209.202.252.105,2416
trustpilot.com,52.18.26.122,26
,54.77.198.130,26
,54.195.247.108,26
tumblr.com,192.0.77.40,236
twitter.com,162.159.140.229,106
typeform.com,65.8.202.28,57
,65.8.202.84,57
,65.8.202.90,57
,65.8.202.110,57
typepad.com,104.18.114.121,298
,104.18.115.121,298
,104.18.116.121,298
,104.18.117.121,298
,104.18.118.121,298
ubuntu.com,185.125.190.20,17
,185.125.190.21,17
,185.125.190.29,17
uk.com,54.153.56.183,1596
1596,7,RRSIG
unsplash.com,151.101.1.181,2557
,151.101.65.181,2557
,151.101.129.181,2557
,151.101.193.181,2557
us.com,54.153.56.183,1711
1711,7,RRSIG
usatoday.com,199.232.82.62,7200
usnews.com,96.16.86.144,17
,96.16.86.161,17
17,13,RRSIG
variety.com,192.0.66.176,200
vice.com,192.0.66.177,238
vimeo.com,162.159.128.61,278
,162.159.138.60,278
vk.com,87.240.129.133,555
,87.240.132.67,555
,87.240.132.72,555
,87.240.132.78,555
,87.240.137.164,555
,93.186.225.194,555
vox.com,151.101.1.91,2757
,151.101.65.91,2757
,151.101.129.91,2757
,151.101.193.91,2757
w3schools.com,13.248.240.135,55
,76.223.115.82,55
walmart.com,23.220.112.160,11
washingtonpost.com,23.217.253.228,19
webmd.com,207.231.204.56,294
weebly.com,74.115.51.6,397
,74.115.51.7,397
weibo.com,36.51.224.123,59
,36.51.224.126,59
whatsapp.com,31.13.83.51,59
wikihow.com,151.101.1.91,21598
,151.101.65.91,21598
,151.101.129.91,21598
,151.101.193.91,21598
wiley.com,63.97.118.67,659
wired.com,52.223.6.210,114
,166.117.251.134,114
wix.com,199.15.163.133,2567
wordpress.com,192.0.78.9,166
,192.0.78.17,166
wp.com,192.0.78.24,6696
,192.0.78.25,6696
i0.wp.com,192.0.77.2,5361
wpastra.com,104.26.4.37,298
,104.26.5.37,298
,172.67.74.59,298
wpguardian.com,188.114.96.5,297
,188.114.97.5,297
297,13,RRSIG
wsj.com,18.154.29.3,59
,18.154.29.6,59
,18.154.29.56,59
,18.154.29.65,59
x.com,172.66.0.227,263
xing.com,109.233.159.253,54
yahoo.com,74.6.143.25,929
,74.6.143.26,929
,74.6.231.20,929
,74.6.231.21,929
,98.137.11.163,929
,98.137.11.164,929
yelp.com,199.232.80.116,58
youku.com,106.11.35.97,297
youronlinechoices.com,40.85.112.191,1955
youtube.com,142.250.184.14,61
youtube-nocookie.com,142.250.178.174,299
zdnet.com,199.232.194.154,298
,199.232.198.154,298
zendesk.com,216.198.53.2,297
,216.198.54.2,297
zhihu.com,43.135.83.2,598
zoom.com,170.114.0.15,58
amazon.de,3.253.168.19,329
,3.253.171.165,329
,3.253.177.16,329
bund.de,80.245.156.34,598
598,8,RRSIG
google.de,142.250.184.3,300
academia.edu,99.84.9.59,57
,99.84.9.60,57
,99.84.9.88,57
,99.84.9.102,57
berkeley.edu,141.193.213.20,293
,141.193.213.21,293
